FILENAME,websites,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
152476.txt,https://www.fxpansion.com,24,www.fxpansion.com,17,0,com,100,1,0.5229071,0.057867315,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,558,852,1,fxpansion,100,100,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,22,2,25,60,10,7,1
494835.txt,https://www.sirromet.com,23,www.sirromet.com,16,0,com,100,1,0.5229071,0.07270114,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,681,12533,1,sirromet,100,100,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,17,82,20,167,7,163,1
mw212734.txt,http://www.denysberezhnoy.com,29,www.denysberezhnoy.com,22,0,com,100,1,0.5229071,0.055861523,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,9,81,1,denysberezhnoy,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw5jan1096.txt,http://www.2ww.me,16,www.2ww.me,10,0,me,63.49206349,1,0.0036375,0.021402999,2,1,0,0,0,3,0.188,1,0.062,0,0,0,1,0.062,0,9,69,1,2ww,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
162285.txt,https://www.abuelas.org.ar,25,www.abuelas.org.ar,18,0,ar,100,0.727272727,0.0020445,0.061818035,2,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,3559,1559,1,buelsorg,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,407,1,3,272,2,18,1
612274.txt,https://www.mamanatable.com,26,www.mamanatable.com,19,0,com,100,1,0.5229071,0.068659962,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,674,9381,1,mamanatable,100,100,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,34,5,6,148,0,151,1
97985.txt,https://www.arretsurimages.net,29,www.arretsurimages.net,22,0,net,100,1,0.0384199,0.064184367,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,14468,206812,1,arretsurimages,100,100,1,1,1,0,0,1,0,5,0,1,1,0,1,0,1,0,0,20,8,16,373,0,27,1
mw1jan1025.txt,http://www.gov-uk-add.web.app,28,www.gov-uk-add.web.app,22,0,app,46.75900277,0.285714286,0.001502,0.043148045,3,2,0,0,0,13,0.464,0,0,0,0,0,4,0.143,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw213656.txt,http://www.krawangan.com,24,www.krawangan.com,17,0,com,83.43195266,1,0.5229071,0.059487417,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,15,155,1,krawangan,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244051.txt,https://www.nejree.com,21,www.nejree.com,14,0,com,100,1,0.5229071,0.071149233,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,4452,21146,1,nejree,100,100,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,123,35,3,303,9,311,1
mw208874.txt,http://www.wildwaveslogistic.com,32,www.wildwaveslogistic.com,25,0,com,63.85195832,1,0.5229071,0.055807838,3,1,0,0,0,20,0.625,0,0,0,0,0,1,0.031,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043291.txt,https://dev-homeprovincia111.pantheonsite.io/,45,dev-homeprovincia111.pantheonsite.io,36,0,io,57.7285619,0.515151515,0.0129268,0.056827523,2,1,0,0,0,30,0.667,3,0.067,0,0,0,4,0.089,1,141,161,1,dev-homeprovincia111pantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
388628.txt,https://www.sarcos.com,21,www.sarcos.com,14,0,com,100,1,0.5229071,0.075659224,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,2202,9381,1,sars,0,0,0,1,1,0,0,1,0,12,0,1,1,1,0,0,0,0,1,18,15,30,52,2,54,1
1072.txt,https://www.flaticon.com,23,www.flaticon.com,16,0,com,100,1,0.5229071,0.066547415,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,4139,3361,1,flatin,0,0,1,0,1,0,0,1,0,8,0,1,1,1,0,0,1,0,1,44,4,24,134,11,198,1
mw70692.txt,http://www.ivalens.com,21,www.ivalens.com,15,0,com,90.90909091,1,0.5229071,0.064059604,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,14,938,1,ivalens,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
mw15900.txt,http://www.pmbfytlkx.ga,22,www.pmbfytlkx.ga,16,0,ga,42.84188034,1,0.0002256,0.028364251,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,20,209,1,pmbfytlkx,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30303.txt,https://www.bvb.de,17,www.bvb.de,10,0,de,100,1,0.0326503,0.021668616,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,5337,36376,1,bvb,100,100,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,239,22,57,393,9,134,1
441190.txt,https://www.scarletclothing.com,30,www.scarletclothing.com,23,0,com,100,1,0.5229071,0.063577928,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,3474,2918,1,scarletclothing,100,100,1,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,65,3,30,192,3,24,1
76030.txt,https://www.wexarts.org,22,www.wexarts.org,15,0,org,100,1,0.0799628,0.058097782,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1778,2628,1,wexarts,100,100,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,17,35,16,68,5,86,1
817532.txt,https://www.152aw.ang.af.mil,27,www.152aw.ang.af.mil,20,0,mil,100,0.583333333,0.0002984,0.040513406,3,3,0,0,0,9,0.333,3,0.111,0,0,0,3,0.111,1,7059,12027,1,152awangaf,0,0,1,1,1,0,0,0,0,10,0,1,0,1,0,0,1,0,0,231,9,9,252,0,269,1
mw211596.txt,http://www.utransilvania.ro,27,www.utransilvania.ro,20,0,ro,51.47058824,1,0.001523,0.060612174,2,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,15,155,1,utransilvania,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840834.txt,https://www.goparamore.io,24,www.goparamore.io,17,0,io,100,1,0.0129268,0.069069525,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1572,12379,1,goparamore,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17,3,14,32,1,20,1
775778.txt,https://www.ecb.ee,17,www.ecb.ee,10,0,ee,100,1,0.0005336,0.06867806,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,971,8047,1,cb,66.66666667,66.66666667,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,39,12,14,113,0,126,1
mw46189.txt,http://www.arabnews365.com,25,www.arabnews365.com,19,0,com,66.93877551,1,0.5229071,0.049181915,3,1,0,0,0,10,0.4,3,0.12,0,0,0,1,0.04,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
435079.txt,https://www.wbtla.org,20,www.wbtla.org,13,0,org,100,1,0.0799628,0.05394611,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1694,4465,1,wbtla,100,100,1,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,0,13,4,11,29,102,21,1
711477.txt,https://www.posscon.org,22,www.posscon.org,15,0,org,100,1,0.0799628,0.070649806,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,756,948,1,posscon,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,51,1,8,4,1,44,1
mw168645.txt,http://www.meteoprog.ns01.us,28,www.meteoprog.ns01.us,21,0,us,61.514802,0.857142857,0.0045585,0.054698529,2,2,0,0,0,13,0.464,2,0.071,0,0,0,2,0.071,0,27,75,1,meteoprogns01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
701211.txt,https://www.chateauversailles-spectacles.fr,42,www.chateauversailles-spectacles.fr,35,0,fr,100,0.642857143,0.0141483,0.060185371,2,1,0,0,0,28,0.667,0,0,0,0,0,2,0.048,1,4189,19289,1,chateauversailles-spectacles,100,100,1,0,1,0,0,1,0,2,1,0,1,1,1,0,0,0,0,47,2,8,130,10,40,1
481470.txt,https://www.safehomesma.org,26,www.safehomesma.org,19,0,org,100,1,0.0799628,0.067866159,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,501,361,1,safehomesma,100,100,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,26,6,13,57,0,10,1
mw179728.txt,http://www.tafd1b11e97d4d994a3217985aa82b135d.ws,47,www.tafd1b11e97d4d994a3217985aa82b135d.ws,41,0,ws,16.53146746,0.323529412,0.0003477,0.019702252,2,1,0,0,0,14,0.298,21,0.447,0,0,0,1,0.021,0,13,244,1,tafd1b11e97d4d994a3217985aa82b135d,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71322.txt,https://www.thereviewsolution.com,32,www.thereviewsolution.com,25,0,com,100,1,0.5229071,0.062154956,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,932,695,1,thereviewsolution,100,100,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,13,10,22,1,3,19,1
8039903.txt,https://benjamin245.weebly.com/,30,benjamin245.weebly.com,22,0,com,64.24721524,0.666666667,0.5229071,0.047486008,3,1,0,0,0,17,0.567,3,0.1,0,0,0,2,0.067,1,129,368,1,benjamin245weebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
469359.txt,https://www.provincetownfilm.org,31,www.provincetownfilm.org,24,0,org,100,1,0.0799628,0.058699898,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,1459,10466,1,provincetownfilm,100,100,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,10,10,14,65,0,78,1
860716.txt,https://www.saintjeanlethomas.com,32,www.saintjeanlethomas.com,25,0,com,100,1,0.5229071,0.065006199,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,988,416,1,saintjeanlethomas,100,100,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,21,6,5,115,0,59,1
mw40798.txt,http://www.arizona-miner.tk,26,www.arizona-miner.tk,20,0,tk,68.66666667,0.615384615,0.000386,0.06481237,2,1,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761178.txt,https://www.arsacweb.it,22,www.arsacweb.it,15,0,it,100,1,0.012178,0.060009424,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1824,9381,1,arsacweb,100,100,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,29,29,31,207,0,218,1
510121.txt,https://www.lawrencealabama.com,30,www.lawrencealabama.com,23,0,com,100,1,0.5229071,0.066797058,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1660,1399,1,lawrencealabama,100,100,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,32,1,5,64,6,17,1
8084016.txt,http://pancakeswapv3.finance,28,pancakeswapv3.finance,21,0,finance,71.63471449,1,0.0002611,0.052300543,7,0,0,0,0,19,0.679,1,0.036,0,0,0,1,0.036,0,2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8075045.txt,http://www.amazcaom-co-jp.amaozeon.chalvshe.top/,48,www.amazcaom-co-jp.amaozeon.chalvshe.top,40,0,top,28.38672005,0.28125,0.0002752,0.061900284,3,3,0,0,0,31,0.646,0,0,0,0,0,6,0.125,0,2,537,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
168651.txt,https://www.clubbable.com,24,www.clubbable.com,17,0,com,100,1,0.5229071,0.055010769,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,3158,1357,1,clubbable,100,100,1,1,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,92,12,11,311,4,38,1
8042873.txt,https://www-info-epos.dianjiayx.com/jp.php,42,www-info-epos.dianjiayx.com,27,0,com,36.00593178,0.434782609,0.5229071,0.045882164,3,1,0,0,0,28,0.667,0,0,0,0,0,6,0.143,1,35,126,1,www-info-eposdianjiayxjpphp,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
127490.txt,https://www.ostfriesland.de,26,www.ostfriesland.de,19,0,de,100,1,0.0326503,0.056970322,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1857,5656,1,ostfrieslan,91.66666667,91.66666667,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,25,3,6,108,0,91,1
mw64690.txt,http://www.onlyidea.com,22,www.onlyidea.com,16,0,com,79.12087912,1,0.5229071,0.065609863,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
147011.txt,https://www.mdp.edu.ar,21,www.mdp.edu.ar,14,0,ar,100,0.571428571,0.0020445,0.049986443,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,2520,7311,1,mdpedu,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,92,12,21,125,0,121,1
40041.txt,https://www.echo24.cz,20,www.echo24.cz,13,0,cz,100,1,0.0036307,0.052077142,2,1,0,0,0,5,0.25,2,0.1,0,0,0,1,0.05,1,1671,2405,1,eho24,0,0,1,1,0,0,0,1,0,3,0,1,0,0,0,0,1,0,1,22,1,26,74,0,94,1
mw175708.txt,http://www.grandeveryday.com,27,www.grandeveryday.com,21,0,com,75.77854671,1,0.5229071,0.055048082,3,1,0,0,0,15,0.556,0,0,0,0,0,1,0.037,0,2,368,1,grandeveryday,100,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566678.txt,https://www.awesome11.com,24,www.awesome11.com,17,0,com,100,1,0.5229071,0.060994039,3,1,0,0,0,9,0.375,2,0.083,0,0,0,1,0.042,1,769,9381,1,awesome11,100,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,27,10,10,94,0,99,1
87500.txt,https://www.gillgatfield.com,27,www.gillgatfield.com,20,0,com,100,1,0.5229071,0.054136606,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1612,751,1,gillgatfield,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,82,3,3,28,0,3,1
106542.txt,https://www.heiligenlexikon.de,29,www.heiligenlexikon.de,22,0,de,100,1,0.0326503,0.053976502,2,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,970,305,1,heiligenlexikon,100,100,0,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,4,12,28,5,33,1
8081261.txt,https://hidden-voice-7738.6f8ox4my.workers.dev/,47,hidden-voice-7738.6f8ox4my.workers.dev,38,0,dev,35.91164145,0.352941176,0.0009613,0.041349479,3,2,0,0,0,26,0.553,7,0.149,0,0,0,6,0.128,1,2,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
605376.txt,https://www.jasonopland.com,26,www.jasonopland.com,19,0,com,100,1,0.5229071,0.06288044,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1005,1328,1,jasonopland,100,100,0,0,1,0,0,1,0,4,0,1,1,1,0,0,1,0,1,13,2,21,69,1,83,1
564305.txt,https://www.travelbytez.com,26,www.travelbytez.com,19,0,com,100,1,0.5229071,0.054085764,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,7084,32134,1,travelbytez,100,100,1,0,0,1,0,0,0,22,0,0,1,0,0,0,1,0,1,40,5,18,268,0,290,1
239115.txt,https://www.artofmusic.fm,24,www.artofmusic.fm,17,0,fm,100,1,0.0004846,0.055988564,2,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,3912,8258,1,artomusic,0,0,1,1,1,1,0,1,0,9,0,1,1,1,0,0,1,0,1,48,2,8,0,0,184,1
7641214.txt,http://ethersairdrops.io/vitadao,31,ethersairdrops.io,17,0,io,45.28,1,0.0129268,0.061177674,2,0,0,0,0,22,0.71,0,0,0,0,0,2,0.065,0,15,155,1,ethersairdropsvitada,0,95.23809524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039709.txt,https://meta-business-team-19899921.web.app/,44,meta-business-team-19899921.web.app,35,0,app,38.0861678,0.548387097,0.001502,0.042417121,3,1,0,0,0,22,0.5,8,0.182,0,0,0,6,0.136,1,108,8125,1,meta-business-team-19899921web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
654119.txt,https://www.lifescapesbend.com,29,www.lifescapesbend.com,22,0,com,100,1,0.5229071,0.060362834,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,548,1350,1,lifescapesbend,100,100,0,0,1,0,0,0,0,3,0,1,0,1,0,0,1,0,0,7,5,12,15,1,1,1
8037308.txt,https://daddyflights.com/designation/cicprince/,47,daddyflights.com,16,0,com,32.41707508,1,0.5229071,0.056272848,3,0,0,0,0,35,0.745,0,0,0,0,0,4,0.085,1,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8007132.txt,https://slayer.jp/wp-includes/index.php/?email=redacted@abuse.ionos.com,70,slayer.jp,9,0,jp,16.42138645,1,0.0230451,0.056098266,2,0,0,0,0,51,0.729,0,0,1,1,0,9,0.157,1,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8052770.txt,https://id-orange.web.app/,26,id-orange.web.app,17,0,app,51.94156094,0.538461538,0.001502,0.054961816,3,1,0,0,0,14,0.538,0,0,0,0,0,4,0.154,1,108,8125,1,id-orangeweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
mw121804.txt,http://www.interutikeser.com,28,www.interutikeser.com,21,0,com,70.6651288,1,0.5229071,0.06421631,3,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,2,482,1,interutikeser,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw170035.txt,http://www.adiscusion.com,25,www.adiscusion.com,18,0,com,84.89795918,1,0.5229071,0.065463781,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,3,107,1,adiscusion,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
395461.txt,https://www.hidalgosdeespana.es,30,www.hidalgosdeespana.es,23,0,es,100,1,0.0064109,0.060463081,2,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1195,5650,1,hidalgosdspana,0,0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,19,13,22,84,9,94,1
730922.txt,https://www.jobdescriptions.net,30,www.jobdescriptions.net,23,0,net,100,1,0.0384199,0.05943294,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1212,9381,1,jobdescriptions,100,100,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,37,11,13,144,1,150,1
232053.txt,https://www.unitymoney.co.nz,27,www.unitymoney.co.nz,20,0,nz,100,0.846153846,0.0019933,0.059916336,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,1384,1852,1,uitymoeyco,0,0,1,0,1,0,0,1,0,2,0,1,1,0,0,1,1,0,1,43,1,12,123,6,12,1
641022.txt,https://www.5inco.com.br,23,www.5inco.com.br,16,0,br,100,0.666666667,0.0094423,0.06183892,2,2,0,0,0,8,0.348,1,0.043,0,0,0,2,0.087,1,17022,2432,1,5incocom,0,0,1,1,0,0,0,1,0,2,0,1,1,1,1,0,0,0,1,247,10,22,517,0,541,1
877553.txt,https://www.hamhud.net,21,www.hamhud.net,14,0,net,100,1,0.0384199,0.050004782,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,909,9381,1,hamhud,100,100,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,31,7,11,56,1,58,1
op28.txt,https://srkacha.duckdns.org/opp/gov%20tele/my-gov/restore/,57,srkacha.duckdns.org,19,0,org,27.12036651,0.533333333,0.0799628,0.053368265,3,1,1,3,0.053,39,0.684,2,0.035,0,0,1,7,0.14,1,219,439,1,srkachaduckdnsoppgov%20telemy-govrestore,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,7,0,0,2,0
8007895.txt,https://carpediemsocial.com/optus,32,carpediemsocial.com,19,0,com,57.32923077,1,0.5229071,0.065696939,3,0,0,0,0,22,0.688,0,0,0,0,0,2,0.062,1,9,84,1,carpediemsocialoptu,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
165939.txt,https://www.desotocountyms.gov,29,www.desotocountyms.gov,22,0,gov,100,1,0.0033282,0.06352368,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,3986,1669,1,desotocountyms,100,100,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,2,31,18,94,0,19,1
7999465.txt,http://cryptofreejioidea.code.blog,33,cryptofreejioidea.code.blog,27,0,blog,45.6202234,0.818181818,0.0009889,0.061901274,4,1,0,0,0,24,0.727,0,0,0,0,0,2,0.061,0,9,50,1,cryptofreejioideacode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
620151.txt,https://www.minimumdepositgambling.com,37,www.minimumdepositgambling.com,30,0,com,100,1,0.5229071,0.057650629,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,303,1119,1,minimumdepositgambling,100,100,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,14,7,1,85,0,86,1
589706.txt,https://www.windowsplus.ca,25,www.windowsplus.ca,18,0,ca,100,1,0.0101825,0.046575396,2,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1205,832,1,windowsplus,100,100,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,4,5,222,0,11,1
mw145003.txt,http://www.nenlineasv.com,24,www.nenlineasv.com,18,0,com,72.10884354,1,0.5229071,0.06510213,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,9,77,1,nenlineasv,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw66751.txt,http://www.h15d72318036e57a2bfe8a1682fb0dcdfd.ws,47,www.h15d72318036e57a2bfe8a1682fb0dcdfd.ws,41,0,ws,19.36488409,0.382352941,0.0003477,0.019580991,2,1,0,0,0,16,0.34,19,0.404,0,0,0,1,0.021,0,13,244,1,h15d72318036e57a2bfe8a1682fb0dcdfd,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mw159233.txt,http://www.panorama-otel.ru,26,www.panorama-otel.ru,20,0,ru,78.16224529,0.692307692,0.0180132,0.069635649,2,1,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,11,105,1,panoama-otel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
516231.txt,https://www.stoneskimming.com,28,www.stoneskimming.com,21,0,com,100,1,0.5229071,0.062853,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,688,8047,1,stoneskimming,100,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,12,21,21,39,0,49,1
mw1jan1065.txt,http://www.filmsrip.stream,25,www.filmsrip.stream,19,0,stream,64.62585034,1,0.0000208,0.05634004,6,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8086241.txt,https://corpo-sistema-sicuro-supporto.cfolks.pl/application/mobile/public/webapp/digital-login,94,corpo-sistema-sicuro-supporto.cfolks.pl,39,0,pl,15.3428694,0.25,0.0069695,0.056953903,2,1,0,0,0,75,0.798,0,0,0,0,0,11,0.117,1,15,155,1,corpo-sistema-sicuro-supportocfolksapicationmobilepublicwebappdigital-login,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8010949.txt,https://attttfsndfajfah.weebly.com/,34,attttfsndfajfah.weebly.com,26,0,com,38.15472277,0.727272727,0.5229071,0.049501866,3,1,0,0,0,24,0.706,0,0,0,0,0,2,0.059,1,129,368,1,attttfsndfajfahweebly,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
634240.txt,https://www.myexclusivevillas.com,32,www.myexclusivevillas.com,25,0,com,100,1,0.5229071,0.053038243,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,268,246,1,myexclusivevillas,100,100,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,6,25,19,1,8,1
239589.txt,https://www.ulekare.cz,21,www.ulekare.cz,14,0,cz,100,1,0.0036307,0.0607815,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1834,706,1,ulekare,100,100,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,98,2,7,117,1,36,1
mw48731.txt,http://www.parkwayorthopedics.ca,31,www.parkwayorthopedics.ca,25,0,ca,53.81944444,1,0.0101825,0.055025731,2,1,0,0,0,19,0.613,0,0,0,0,0,1,0.032,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49717.txt,https://www.dannydorling.org,27,www.dannydorling.org,20,0,org,100,1,0.0799628,0.056534371,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,710,12877,1,dannydling,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,23,8,17,65,1,74,1
